"price","room_type","accommodates","cleaning_fee","host_listings_count","availability_90","extra_people","number_of_reviews","bathrooms","bedrooms","security_deposit","neighbourhood_group_cleansed","minimum_nights","longitude","latitude","cozy","cancellation_policy","property_type","polarity","spacious","private"
417,"Entire home/apt",6,100,1,82,20,215,1,2,200,"Manhattan",2,-73.9867749589307,40.7641973919649,FALSE,"strict","Apartment",0.914140128160362,FALSE,TRUE
129,"Entire home/apt",4,20,1,0,45,7,1,1,200,"Brooklyn",5,-73.9899857106222,40.6879237108223,FALSE,"moderate","Apartment",0.966282390121316,TRUE,FALSE
78,"Entire home/apt",2,15,1,77,0,16,1,0,150,"Staten Island",2,-74.1300133359394,40.6206311863114,FALSE,"moderate","Apartment",0.421075960533259,FALSE,TRUE
58,"Shared room",1,50,1,90,20,1,1,1,0,"Queens",7,-73.9251798171538,40.7658087848686,FALSE,"strict","Apartment",0.914208071237357,TRUE,FALSE
305,"Entire home/apt",4,150,2,0,50,10,1,2,999,"Brooklyn",3,-73.9581382123987,40.7202225320397,FALSE,"strict","Apartment",0.793051585718144,TRUE,TRUE
44,"Private room",1,50,2,39,20,28,1,1,100,"Brooklyn",14,-73.978786733411,40.6723243596392,FALSE,"strict","Apartment",0.458831467741124,FALSE,TRUE
20,"Private room",1,0,1,0,0,2,1,1,0,"Brooklyn",7,-73.9557225311153,40.6867816294692,FALSE,"flexible","Apartment",0.493196961916072,FALSE,TRUE
118,"Entire home/apt",4,75,2,90,20,10,1,2,500,"Brooklyn",4,-73.94791147739,40.6584228499066,FALSE,"strict","Apartment",0.386911616267068,FALSE,FALSE
165,"Entire home/apt",4,50,1,25,30,6,1,2,0,"Brooklyn",1,-73.9500716329015,40.7173132094646,TRUE,"strict","Apartment",1.06066017177982,FALSE,TRUE
133,"Shared room",2,15,2,89,0,6,1,1,0,"Brooklyn",4,-73.9819399846533,40.6675350804832,FALSE,"strict","Apartment",1.28098799079388,FALSE,FALSE
102,"Private room",1,0,1,90,0,29,1,1,0,"Manhattan",1,-73.988797895289,40.7226055910278,TRUE,"flexible","Apartment",0.95257934441568,FALSE,TRUE
168,"Private room",2,60,1,55,20,5,1,1,100,"Manhattan",3,-73.9885607728358,40.761594480669,TRUE,"strict","Apartment",0.576592591344567,FALSE,TRUE
214,"Private room",4,30,2,0,0,8,1,1,0,"Brooklyn",5,-73.9550748209673,40.710001630865,FALSE,"flexible","Apartment",0.282842712474619,FALSE,FALSE
257,"Entire home/apt",1,50,2,90,0,4,1,1,0,"Manhattan",3,-73.9641959851335,40.7612301783488,TRUE,"flexible","Apartment",0.777028689885811,FALSE,FALSE
168,"Entire home/apt",4,80,1,3,10,29,1,1,200,"Manhattan",3,-73.9539562480877,40.7683354664322,FALSE,"strict","Apartment",0.586352729855949,FALSE,TRUE
149,"Entire home/apt",3,0,1,7,0,4,1,0,0,"Manhattan",2,-73.9679741349473,40.7525892251872,TRUE,"moderate","Apartment",1.11107849085654,TRUE,FALSE
63,"Private room",3,10,2,80,12,104,1,1,150,"Staten Island",1,-74.162537062054,40.5426800586254,FALSE,"moderate","House",0.520305902373016,FALSE,TRUE
109,"Entire home/apt",8,100,1,81,10,9,1,2,250,"Brooklyn",3,-73.956744594715,40.5880362720523,FALSE,"strict","Apartment",0.700140042014005,FALSE,FALSE
163,"Private room",2,0,1,0,0,1,1,1,0,"Manhattan",4,-74.0149335709789,40.7177650839465,FALSE,"strict","Apartment",1.00068941752415,FALSE,FALSE
131,"Entire home/apt",2,50,1,0,25,7,1,0,500,"Brooklyn",3,-73.9555118873906,40.7340641426303,FALSE,"moderate","Loft",0.813560287797003,TRUE,FALSE
120,"Entire home/apt",2,40,1,0,0,72,1,0,0,"Manhattan",1,-73.949624630544,40.779363825456,FALSE,"moderate","Apartment",0.757402493120643,FALSE,FALSE
125,"Entire home/apt",2,60,1,0,40,10,1,1,100,"Manhattan",2,-73.93914727456,40.8362503731852,TRUE,"strict","Apartment",0.622274160551483,TRUE,FALSE
52,"Private room",1,25,1,0,0,13,1,1,150,"Brooklyn",1,-73.9387316419308,40.7088275426679,FALSE,"strict","Apartment",0.446153846153846,FALSE,TRUE
405,"Entire home/apt",8,150,1,31,30,20,2,3,500,"Manhattan",2,-73.9893740894453,40.7601607287385,FALSE,"strict","Apartment",1.42749285429266,FALSE,FALSE
77,"Private room",2,0,1,0,0,2,1,1,0,"Manhattan",2,-73.9874334998771,40.7697393449975,TRUE,"moderate","Apartment",0.503245282097595,FALSE,TRUE
80,"Entire home/apt",2,80,1,3,0,14,1,2,250,"Brooklyn",5,-73.9540772632177,40.7278801447784,FALSE,"strict","Apartment",0.764719112901873,TRUE,FALSE
69,"Private room",2,0,9,60,0,7,1,1,0,"Queens",2,-73.927838430958,40.7601564974928,FALSE,"strict","Other",0.995991967839099,FALSE,TRUE
293,"Entire home/apt",2,100,1,0,0,7,1,1,0,"Manhattan",4,-74.0023144020495,40.7253462414277,FALSE,"strict","Apartment",0.920357986616844,FALSE,TRUE
297,"Private room",6,120,10,0,20,30,2,3,250,"Manhattan",3,-73.9491489075882,40.8304140979672,FALSE,"moderate","Apartment",0.787154942324449,TRUE,FALSE
163,"Entire home/apt",2,0,1,66,0,4,1,1,0,"Brooklyn",4,-73.9932155257987,40.6804806910551,FALSE,"flexible","Apartment",0.862841888199111,FALSE,FALSE
31,"Private room",2,15,1,43,15,5,1,1,0,"Queens",3,-73.8960749165455,40.7478142675136,FALSE,"flexible","Apartment",0.32659863237109,FALSE,FALSE
110,"Entire home/apt",5,60,1,0,10,41,1,1,0,"Manhattan",2,-73.9873030719282,40.7252210680332,FALSE,"strict","Apartment",0.440965834336429,FALSE,FALSE
110,"Entire home/apt",2,85,1,23,0,73,1,1,200,"Brooklyn",1,-73.9928077955469,40.6908176434508,FALSE,"strict","Apartment",0.848528137423857,FALSE,FALSE
36,"Shared room",1,35,19,74,0,13,2,1,100,"Brooklyn",2,-73.9488129084443,40.6864304276547,FALSE,"strict","House",0,FALSE,FALSE
162,"Entire home/apt",4,100,1,71,100,51,1,1,0,"Brooklyn",2,-73.9659842716189,40.6889132485867,FALSE,"strict","Apartment",0.951661902861773,FALSE,TRUE
109,"Entire home/apt",2,100,1,0,50,1,1,1,200,"Brooklyn",5,-73.9644563291667,40.678070997105,FALSE,"flexible","Apartment",0.999846142010013,FALSE,FALSE
186,"Entire home/apt",4,0,1,17,0,16,1,2,0,"Manhattan",3,-73.9890644319772,40.7193405660931,FALSE,"strict","Apartment",0.456171552761823,FALSE,FALSE
53,"Private room",2,30,1,0,0,5,1,1,0,"Brooklyn",3,-73.9304673570553,40.6969816623276,TRUE,"moderate","Apartment",0.975772077660036,TRUE,FALSE
56,"Private room",2,25,1,58,5,1,1,1,0,"Brooklyn",1,-73.9373688073763,40.6876065998283,TRUE,"strict","Apartment",1.44873641815974,FALSE,FALSE
58,"Shared room",4,75,1,77,10,8,1.5,1,100,"Brooklyn",2,-73.9311563644814,40.6863892811482,FALSE,"strict","Apartment",0.258198889747161,FALSE,TRUE
230,"Entire home/apt",2,0,1,0,0,13,1,0,300,"Manhattan",3,-73.9618735791433,40.7958887964937,TRUE,"flexible","Apartment",1.47966007562343,FALSE,TRUE
169,"Entire home/apt",4,100,1,16,0,74,1,1,0,"Manhattan",1,-73.9887195253482,40.762345078336,TRUE,"strict","Apartment",0.382359556450936,FALSE,FALSE
34,"Private room",2,16,8,90,0,73,1,1,0,"Brooklyn",1,-73.9957400060541,40.6444715962817,FALSE,"strict","House",0.646761666763555,FALSE,FALSE
143,"Entire home/apt",4,100,1,33,0,9,1,2,300,"Brooklyn",7,-73.9853708002005,40.6855685355037,TRUE,"strict","Apartment",0.919939839433047,FALSE,TRUE
70,"Private room",2,0,1,0,0,3,1.5,1,0,"Brooklyn",2,-73.929200849029,40.7034118736617,FALSE,"flexible","Apartment",1.62809724431395,FALSE,TRUE
174,"Entire home/apt",8,0,1,36,25,141,1.5,3,150,"Brooklyn",3,-73.8730485884086,40.6749651776327,FALSE,"moderate","Apartment",0.457495710997814,FALSE,FALSE
61,"Private room",2,0,1,0,0,2,1.5,1,0,"Brooklyn",2,-73.9454830411474,40.7076884809319,FALSE,"strict","Apartment",0.108465228909328,FALSE,TRUE
96,"Private room",4,25,7,90,12,12,1,1,150,"Queens",2,-73.7660701084826,40.670712722631,FALSE,"strict","House",0,FALSE,TRUE
120,"Entire home/apt",2,75,1,0,25,7,1,1,125,"Brooklyn",1,-73.9612068301633,40.6821493981703,FALSE,"strict","Apartment",0.923076923076923,TRUE,FALSE
88,"Entire home/apt",4,40,1,90,16,1,1,1,0,"Queens",1,-73.8800280090439,40.7547216975054,TRUE,"flexible","Apartment",1.11566387516713,FALSE,TRUE
217,"Entire home/apt",5,120,1,65,0,59,1,2,250,"Manhattan",2,-73.9386902714547,40.8193710537283,FALSE,"strict","Apartment",0.533939049977532,FALSE,FALSE
162,"Entire home/apt",2,25,1,0,0,10,1,1,0,"Brooklyn",5,-73.9456178655005,40.7166582425509,FALSE,"strict","Loft",0.880704845927979,FALSE,FALSE
243,"Entire home/apt",4,50,1,0,0,6,1,2,0,"Manhattan",2,-73.9815369778523,40.7754680250698,TRUE,"strict","Apartment",0.866921446863011,TRUE,FALSE
88,"Shared room",3,50,1,0,0,4,1,1,300,"Queens",5,-73.9174158966499,40.7660223181168,FALSE,"strict","Apartment",0.821108794971282,FALSE,FALSE
152,"Entire home/apt",4,70,1,0,0,1,1,1,200,"Manhattan",2,-73.9806845016394,40.7658872815937,FALSE,"moderate","Apartment",0.441875816591195,FALSE,FALSE
46,"Private room",2,0,1,0,0,1,1,1,0,"Brooklyn",2,-73.9795185448383,40.6831563243301,FALSE,"flexible","Apartment",0.325395686727984,FALSE,FALSE
104,"Private room",2,45,1,89,10,4,1,1,100,"Bronx",2,-73.9074899984195,40.886334579019,TRUE,"strict","Guest suite",0.373001923296126,FALSE,FALSE
61,"Private room",2,0,1,52,0,52,1,1,0,"Queens",2,-73.826174573157,40.708735947285,TRUE,"strict","Apartment",0.449719013397517,FALSE,TRUE
41,"Private room",2,30,1,0,0,2,1,1,0,"Brooklyn",2,-73.9536390954807,40.660163574317,FALSE,"flexible","Apartment",0.112508790092602,FALSE,FALSE
223,"Private room",4,75,3,15,0,1,1,2,300,"Manhattan",3,-73.9874832280399,40.7677499481776,FALSE,"moderate","Apartment",0.644094048146032,FALSE,FALSE
70,"Private room",2,50,2,55,40,15,1,1,0,"Bronx",3,-73.9109757711944,40.8355553816875,FALSE,"moderate","Apartment",0.336860768426608,FALSE,FALSE
86,"Private room",1,0,1,0,0,8,1,1,0,"Manhattan",1,-73.9715113537935,40.7968730620318,FALSE,"moderate","Bed and breakfast",0.623354977979184,FALSE,FALSE
102,"Entire home/apt",3,30,1,8,15,10,1,1,200,"Brooklyn",3,-73.9648557501729,40.631460999733,FALSE,"strict","House",0.866725950247464,FALSE,FALSE
14,"Shared room",2,24,2,80,24,56,1,1,0,"Manhattan",1,-73.9271794818287,40.8676061346075,FALSE,"moderate","Apartment",0.933974138992987,FALSE,FALSE
58,"Private room",2,60,1,0,10,1,1.5,1,100,"Bronx",3,-73.9016314782101,40.8216350749187,FALSE,"moderate","Condominium",1.22710730978459,TRUE,FALSE
58,"Private room",2,20,2,83,5,67,1,1,0,"Brooklyn",3,-73.937707145059,40.6690205951785,FALSE,"moderate","Apartment",0.626608359990366,FALSE,FALSE
126,"Private room",1,75,3,88,125,4,1,1,0,"Manhattan",5,-73.9530228756628,40.8119093252969,FALSE,"strict","Apartment",0.348155311911396,FALSE,FALSE
262,"Private room",2,150,2,89,100,1,2,1,500,"Manhattan",4,-74.0045383251334,40.7469509292916,FALSE,"strict","Apartment",0.777190554003781,TRUE,FALSE
44,"Private room",1,0,1,40,0,3,1,1,0,"Manhattan",1,-74.0034045565013,40.7347924045686,FALSE,"moderate","Apartment",0,FALSE,TRUE
113,"Entire home/apt",3,50,1,79,25,33,1,2,150,"Brooklyn",3,-73.9377610645406,40.6915825219913,FALSE,"moderate","Apartment",0.858955690387333,TRUE,TRUE
172,"Entire home/apt",4,100,1,0,0,3,1,1,300,"Brooklyn",2,-73.9657661486829,40.6904800441514,FALSE,"flexible","Apartment",0.540852788779382,FALSE,FALSE
215,"Private room",3,145,1,50,0,7,1,1,0,"Manhattan",4,-73.9800291472245,40.7871575766937,FALSE,"strict","Apartment",1.09798970639475,TRUE,FALSE
128,"Private room",2,25,1,0,100,77,1,1,0,"Manhattan",5,-73.9457413972175,40.8009819244942,FALSE,"moderate","House",1.04418512757325,TRUE,TRUE
214,"Entire home/apt",2,25,2,0,25,2,1,0,0,"Brooklyn",4,-73.9236627140301,40.7016263627899,TRUE,"flexible","Apartment",0.172132593164774,FALSE,TRUE
72,"Private room",1,40,2,64,0,5,1,1,300,"Brooklyn",3,-73.9917036829678,40.6889759636311,FALSE,"moderate","Apartment",1.24529885199065,TRUE,TRUE
56,"Private room",2,25,6,0,25,8,1,1,300,"Brooklyn",3,-73.9325459559971,40.6923387015895,FALSE,"strict","Apartment",0.64050285123411,FALSE,FALSE
132,"Private room",1,0,1,89,0,8,1,1,0,"Brooklyn",2,-73.9398284371233,40.7148961531428,FALSE,"flexible","Apartment",0.342997170285018,FALSE,TRUE
69,"Private room",2,49,4,85,25,38,1,1,0,"Manhattan",2,-73.9679963419644,40.7985641993407,FALSE,"strict","Condominium",1.32664991614216,TRUE,FALSE
185,"Entire home/apt",3,50,1,0,50,9,1,1,0,"Brooklyn",3,-73.9432939577623,40.7183884680691,FALSE,"moderate","Apartment",1.26528746968915,TRUE,FALSE
121,"Entire home/apt",2,125,1,0,50,5,1,1,400,"Brooklyn",5,-73.9650405793393,40.6818070223689,FALSE,"moderate","Apartment",1.14692468872666,FALSE,FALSE
94,"Entire home/apt",4,75,6,83,0,13,1,1,200,"Queens",1,-73.7874946642442,40.7427117160108,FALSE,"strict","House",0.178885438199983,FALSE,TRUE
205,"Entire home/apt",5,85,3,28,25,40,1,2,250,"Brooklyn",2,-73.9603562856028,40.6733907271874,FALSE,"strict","Apartment",0.953514126371072,FALSE,FALSE
33,"Shared room",1,35,19,80,0,2,1,1,100,"Brooklyn",1,-73.9505910370113,40.6867522005814,FALSE,"strict","House",0.234340039765483,FALSE,FALSE
117,"Entire home/apt",4,100,1,9,50,1,1,1,600,"Brooklyn",3,-73.9627062300887,40.7121188613759,FALSE,"moderate","Apartment",1.29046987566545,FALSE,FALSE
503,"Entire home/apt",14,55,3,81,44,10,4,6,800,"Brooklyn",3,-73.8947303581629,40.6319811081987,FALSE,"strict","House",0.560854547212779,TRUE,TRUE
27,"Private room",2,0,4,37,20,103,1,1,0,"Brooklyn",1,-73.9207302896379,40.6936818830582,TRUE,"moderate","Apartment",0.879520071149917,TRUE,FALSE
453,"Entire home/apt",8,50,1,48,0,8,1.5,2,250,"Manhattan",1,-73.9651131994496,40.771787263964,FALSE,"strict","Apartment",0.2,FALSE,FALSE
143,"Entire home/apt",2,0,2,90,20,10,1,1,150,"Brooklyn",3,-73.9544543636328,40.7094374506913,FALSE,"moderate","Apartment",0,FALSE,TRUE
49,"Private room",1,10,2,90,0,21,1,1,100,"Queens",1,-73.8150505021771,40.7522358984654,FALSE,"strict","House",0,FALSE,TRUE
137,"Private room",2,40,1,81,0,83,2,1,200,"Manhattan",3,-73.9554130527361,40.7657163839691,FALSE,"strict","Apartment",0.891996156301776,FALSE,TRUE
379,"Entire home/apt",4,150,1,0,0,8,2,2,0,"Manhattan",7,-74.0042861047592,40.7337778195918,FALSE,"strict","Apartment",0.65275336576822,FALSE,FALSE
198,"Entire home/apt",3,0,1,6,0,2,1,1,0,"Manhattan",7,-73.9516202487729,40.7869898321077,FALSE,"moderate","Apartment",1.20356612970432,FALSE,FALSE
121,"Entire home/apt",2,30,2,0,10,2,1,1,0,"Brooklyn",7,-73.9708612402528,40.6782954251013,TRUE,"flexible","Apartment",0.544331053951817,FALSE,FALSE
40,"Private room",2,0,2,45,10,98,1,1,300,"Manhattan",1,-73.9385708630252,40.8515491869579,FALSE,"strict","Apartment",0.725240667622842,TRUE,FALSE
142,"Entire home/apt",3,15,1,0,0,4,1,1,0,"Manhattan",4,-73.9477672061169,40.7983986920555,FALSE,"moderate","Apartment",0.524672182297103,FALSE,FALSE
34,"Private room",2,15,1,0,0,2,2,1,100,"Brooklyn",1,-73.9132083390089,40.6875801694658,FALSE,"flexible","Apartment",0.447213595499958,FALSE,FALSE
50,"Private room",2,50,2,5,20,1,1,1,100,"Brooklyn",3,-73.9199495826034,40.6910689312676,FALSE,"moderate","Apartment",1.05830052442584,FALSE,FALSE
83,"Entire home/apt",3,90,1,0,20,1,1,2,500,"Brooklyn",6,-73.9471986157136,40.7248399922891,FALSE,"strict","Apartment",0.778498944161523,FALSE,FALSE
49,"Private room",2,40,5,26,45,246,1.5,1,99,"Manhattan",1,-73.9943348077102,40.754415527729,TRUE,"strict","Apartment",0.333333333333333,FALSE,TRUE
184,"Private room",2,35,1,0,40,4,1,1,0,"Manhattan",3,-73.9969168835417,40.7612934057488,FALSE,"strict","Apartment",0.142857142857143,FALSE,TRUE
197,"Entire home/apt",2,0,1,0,0,2,1,1,0,"Manhattan",3,-73.9760104947905,40.7865117221424,FALSE,"flexible","Apartment",0.50395263067897,FALSE,FALSE
160,"Entire home/apt",4,0,1,0,0,1,1,2,0,"Brooklyn",1,-73.9429085497088,40.706966037821,TRUE,"flexible","Apartment",0.603022689155527,TRUE,FALSE
340,"Entire home/apt",4,150,4,36,35,31,1,2,500,"Manhattan",1,-73.9888311250024,40.7275027013576,TRUE,"strict","Loft",1.06523421198362,FALSE,FALSE
38,"Private room",1,0,1,0,10,1,1,1,0,"Manhattan",30,-73.945627699748,40.7924457626573,FALSE,"moderate","Apartment",0.692307692307692,FALSE,TRUE
43,"Private room",1,0,1,0,0,2,1,1,0,"Queens",7,-73.9042948229695,40.7018822727313,TRUE,"flexible","Apartment",1.26908653966595,FALSE,FALSE
82,"Entire home/apt",2,45,1,3,0,59,1,1,0,"Manhattan",5,-73.9482461988354,40.7768029881807,FALSE,"flexible","Apartment",1.20482899335375,FALSE,FALSE
126,"Private room",2,0,2,0,0,126,1,1,0,"Brooklyn",3,-73.9453810393887,40.7083864065808,TRUE,"strict","Apartment",0.931380630847599,TRUE,TRUE
111,"Private room",2,40,2,46,20,25,1.5,1,0,"Brooklyn",3,-73.9546695889977,40.7122527495015,TRUE,"moderate","Loft",0.457834471289324,FALSE,FALSE
156,"Entire home/apt",3,80,1,44,0,18,1,1,250,"Manhattan",1,-73.9861608769088,40.7287761520044,TRUE,"moderate","Apartment",1.10679718105893,TRUE,FALSE
147,"Entire home/apt",3,70,1,0,0,7,1,1,300,"Manhattan",4,-73.9857955461126,40.7180297735038,FALSE,"moderate","Apartment",0.599625351196689,TRUE,FALSE
73,"Private room",1,15,1,3,0,6,1,1,0,"Brooklyn",1,-73.9588734086858,40.7173319780235,FALSE,"moderate","Apartment",0.219528519979381,FALSE,TRUE
241,"Entire home/apt",4,80,1,6,50,5,2,2,0,"Brooklyn",2,-73.9544844739599,40.7173597415175,FALSE,"strict","Apartment",0.851205555787551,FALSE,FALSE
146,"Entire home/apt",2,48,2,89,0,3,1,1,100,"Brooklyn",6,-74.0364234371618,40.6160496941847,FALSE,"strict","Apartment",0.156173761888606,FALSE,TRUE
415,"Entire home/apt",6,150,1,7,50,19,2,2,0,"Manhattan",1,-73.9706894795877,40.7587807031096,FALSE,"strict","Condominium",0.598706616301424,FALSE,FALSE
27,"Entire home/apt",6,120,1,39,20,12,1,2,0,"Brooklyn",1,-73.9536356394187,40.7242112027822,TRUE,"moderate","Apartment",1.1245070604635,FALSE,TRUE
255,"Entire home/apt",4,60,1,10,0,4,1,1,0,"Manhattan",10,-73.9807661188793,40.7879876411091,FALSE,"strict","Apartment",1.12000643498795,TRUE,TRUE
61,"Private room",2,20,1,0,0,2,1,1,0,"Manhattan",4,-73.94743460867,40.8236033789417,TRUE,"flexible","Apartment",0.983869910099907,FALSE,FALSE
86,"Private room",2,50,1,67,30,26,1,2,0,"Brooklyn",4,-73.9775664402657,40.6443428024777,FALSE,"moderate","House",0.656720679803866,FALSE,TRUE
109,"Entire home/apt",6,100,1,38,25,69,1,2,0,"Brooklyn",1,-73.9548134100559,40.6907571006407,FALSE,"strict","Apartment",0.612896776056587,FALSE,FALSE
82,"Entire home/apt",4,60,1,80,75,29,1,0,500,"Brooklyn",2,-73.9536564410617,40.691810835605,FALSE,"strict","Apartment",0.255376959227625,FALSE,TRUE
147,"Entire home/apt",2,65,1,28,0,3,1,1,0,"Manhattan",2,-73.9932729845621,40.7249472840553,FALSE,"moderate","Loft",0.93580087114741,FALSE,FALSE
61,"Private room",1,5,3,0,20,3,1,1,0,"Brooklyn",1,-73.9107129086957,40.6818793307096,FALSE,"flexible","Apartment",0.742936082707325,FALSE,TRUE
89,"Private room",1,20,1,0,15,5,1,1,0,"Manhattan",1,-73.9631388621652,40.7994836617247,FALSE,"flexible","Apartment",0.493196961916072,FALSE,TRUE
41,"Private room",1,40,1,21,0,15,1,1,0,"Manhattan",5,-73.9523348561849,40.8132072675274,FALSE,"strict","Apartment",0,TRUE,TRUE
131,"Private room",2,40,1,0,0,3,1,1,0,"Manhattan",1,-73.9914634231888,40.760149711992,FALSE,"strict","Apartment",0.372104203767625,FALSE,TRUE
232,"Entire home/apt",7,150,2,32,50,3,1,3,500,"Queens",3,-73.9008884687707,40.7091765989707,FALSE,"moderate","Apartment",0.277350098112615,FALSE,FALSE
33,"Private room",2,0,1,0,5,5,1,1,0,"Queens",1,-73.9299328530419,40.769629152478,FALSE,"moderate","Apartment",1.33333333333333,FALSE,FALSE
167,"Entire home/apt",2,150,1,0,0,6,2,2,0,"Brooklyn",7,-73.9637680536768,40.7158251580914,FALSE,"moderate","Apartment",1.0026053018533,TRUE,FALSE
297,"Entire home/apt",4,80,1,4,0,4,1,1,300,"Manhattan",5,-73.9856083257191,40.727095964677,TRUE,"strict","Apartment",0.319801074533416,FALSE,FALSE
105,"Private room",2,25,2,52,0,115,4,1,300,"Brooklyn",1,-73.966580496993,40.6802438863761,TRUE,"flexible","Townhouse",0.751176854453508,TRUE,FALSE
88,"Private room",2,0,1,0,0,4,1,1,0,"Brooklyn",3,-74.0151555949817,40.6367016509868,FALSE,"moderate","House",0.501745206004254,FALSE,FALSE
169,"Entire home/apt",1,0,0,0,0,1,1,0,0,"Manhattan",1,-74.0025460320861,40.7369927324896,TRUE,"moderate","Apartment",0.93655062427143,FALSE,FALSE
64,"Entire home/apt",3,0,1,88,0,10,1,1,0,"Brooklyn",1,-73.928216415899,40.688950152426,FALSE,"moderate","Apartment",0.333333333333333,FALSE,FALSE
113,"Private room",2,20,1,90,45,17,1,1,200,"Manhattan",1,-73.9677210077731,40.7574600898653,FALSE,"strict","Apartment",0.857690027870236,TRUE,TRUE
79,"Entire home/apt",2,0,1,0,0,1,1,0,0,"Manhattan",3,-73.9838983199751,40.7299767911274,TRUE,"flexible","Apartment",1.04307238483242,FALSE,FALSE
143,"Entire home/apt",3,88,2,1,20,27,1,1,250,"Brooklyn",7,-73.9376528633099,40.7147965005414,FALSE,"moderate","Apartment",0.615384615384615,FALSE,FALSE
57,"Private room",1,0,18,0,0,2,1,0,0,"Manhattan",1,-73.9943143142287,40.721445612507,FALSE,"moderate","Hostel",0.372677996249965,FALSE,FALSE
52,"Private room",2,10,4,89,0,18,1,1,0,"Queens",3,-73.8107999287948,40.753644451932,TRUE,"strict","House",1.18421637425457,FALSE,TRUE
139,"Private room",2,10,1,87,50,3,1,2,0,"Bronx",1,-73.8467078988833,40.8361300577836,TRUE,"strict","House",0.520755643923296,FALSE,TRUE
111,"Entire home/apt",8,50,1,50,15,89,1,2,350,"Brooklyn",1,-74.0245146107313,40.6346060988789,FALSE,"strict","Apartment",1.1230280731042,FALSE,TRUE
134,"Private room",2,0,2,0,0,1,1,1,0,"Manhattan",1,-74.0066530220052,40.7237968413956,FALSE,"flexible","Apartment",0.304114368507882,FALSE,FALSE
164,"Entire home/apt",2,100,1,0,0,6,1,0,0,"Manhattan",4,-73.9905580899923,40.774005831973,FALSE,"strict","Apartment",0.299812675598345,FALSE,TRUE
55,"Private room",1,5,1,65,0,61,2,1,100,"Brooklyn",2,-73.9453662517199,40.6745277823562,TRUE,"moderate","Apartment",0.995991967839099,FALSE,TRUE
41,"Shared room",1,0,2,0,10,2,1,1,0,"Manhattan",2,-73.9870397898747,40.7664564884186,TRUE,"moderate","Apartment",0.541676262773896,FALSE,FALSE
103,"Private room",2,40,1,53,30,23,1,1,300,"Queens",1,-73.9431852081892,40.7483726087496,FALSE,"moderate","Apartment",1.5121728296285,FALSE,TRUE
